sentiment,text_lemmatized
1,pensar extraño significar ser creativo mantener perspectiva abierto permanecer separado desafío enfrenta resolver problema manera fácil eficaz robert greene
1,desear mejor dos separado feliz querer ir
1,hoy autobi bajar san cristóbal robar q pagar colegiatura hija receptor decir faltar mil pago k colegiaturar cual secretario contar dinero separado aún así desconfiado volví contar seguir
1,compaamigo laburo ayer bresh separado traer ambos mento chupetín acordar verlo porq siempre compro lloro literalmente momento medio abejita
1,encontrar película subtitulado acordar poder descargar separado película inglés subtítulo español
1,𝐏𝐫𝐞𝐫𝐫𝐞𝐬𝐞𝐫𝐯𝐚𝐬 reservado personaje h hacer él cuenta pasado tiempo 𝐥𝐢𝐛𝐞𝐫𝐚𝐫𝐞𝐦𝐨𝐬 𝐞𝐥 𝐩𝐞𝐫𝐬𝐨𝐧𝐚𝐣𝐞 𝐝𝐢𝐬𝐩𝐨𝐧𝐢𝐛𝐥𝐞 búsqueda
1,ser reservar tener valor
1,compir anzur whitexican hsptm bien reservado buen pedo fin ciclo didáctico profe pedir dar reflexión amigo cercano sé di decir humildad persón
1,recibir primero invitación bodo año corazón rotitir decir mejor decir ir nunca contestar seguro lugar reservado infierno persona q confirmar decir ir
1,todavía primero beso reservado verdadero esperar correcto
1,hermán año saber q cancion d jona brothers indiferente marilia saber jona brothers verdad camp rock solo conocer bad bunny cantante
1,m doler pensar q t pod poner indiferente arruinar poco felicidad
1,aiga ser haiga ser gober querer señor apellido tienda comercial candidato saber queír presidente municipal pues parecer oposición indiferente prueba duda ja
1,xq pedi perdón si indiferente quedo razón
1,gente honesto gente deshonesta gente corruptible gente incorruptible gente valor gente valor gente oportunidad gente oportunidad gente solidario gente insensible gente politiquera gente indiferente
2,cómo caer gordo akihiko nomás puse ver givir the movie hacer coraje car pedo viejo naco estúpido comar queveriento nunca querer deber haruki saber perfectamente
2,cepillín pinche naco estúpido
2,bonito estúpido naco
2,vera loca sentir solo vez si repetir si pedir perdón siento empeorar si hacer siento culpable estupido poder decir
2,año ser naco estupido
2,querer desear él terrible año lleno dolor físico mental pendejo aparecer usar nombre apodo
2,escribir tweets pendejo jajajar nobody car typo jajar equis chavas lit escribir qlo súper distraído
2,pendejo d mierda hacer vivo toy d subirme micro volver yo
2,cago q tarde contestar saber q aquí pendejo
2,pendejo trabajar centro ciudad das contar absolutamente
2,dos mañana paciente desorientado hacer rato ahora arrancado vía meter cajón pasar desgracia favor
2,columna mañana república llamar presidente desorientado primero mañana leer
2,pobrete crio tener responsabilidad madre deber ser horrorosocómo ir ser chico triste desorientado parecéis lobo hambriento colaborador compasión venir mal deviernese
2,desorientado mejor siesta
2,guajirabikechallenge hola
2,empezar mal coche aun descompuesto enfermo reaparecer gente deber hermano regresar eu imposible sentir yo desconcertado
2,vez desconcertado entender hacer día pasar tanto rápido vida
2,noma poquito desconcertado dijiste harías
2,chino bobo desconcertado cara cine granhermano gh
2,tenue desconcertado suspiro escapar labial intuición casi nunca fallar quizá bueno haber vivir tiempo ᅠ
2,perder varios oportunidad ir pasar
2,ar buscar perdido
2,seguir luchar juego panamericano petrogustavo dar perdido siempre recibido no rechazo convertir sí mil vez luchar alejandrochar tirar toalla barranquillo merecer
2,andar buscar perdido
2,leer tanto locura sesgada fanatismo dónde echar culpa henry blanco haber perder juego hoy dónde general lar dar hit deír batazo oportuno igual manera tiro malo short primero hecho jugador mg
2,terminado primero semana año petrogustavo llevar mega escándalo trabajo preocupen señor periodista atolondrado máquina generar escándalo nestormoralesc vickydavilah darcyquinnr gusgomez
2,vas decir papá créeme acuerdo contigo excusa acabar hacer inmaduro atolondrado verdad sentir sólo esperar pesar des oportunidad admito merezco
2,fernand kilo yerbar valía ahora loco vergüenza kilo yerba valer barato dar vergüenza atolondrado
2,pendejo fantasioso aterrizado soñador idealista atolondrado obsesivo desgraciado crédulo
2,chingar madre choripar
2,último año medio ser laberinto desorientador
2,cierto opresión mujer sido horrible largo historia embargo gustar crítico centrar concepto derecho clave universalista desorientador anacrónico creo perder
2,solo pedir señal incentivo poder seguir adelante camino recorrí tiempo camino desorientador irregular esclarecedor dame fuerzas seguridad seguir aquí
2,panoramar totalmente desorientador tristeza verdad
2,llegar momento propio camino hacer sino camino expectativa demás despertar mood desorientador doloroso tanto necesario preguntar siguiente querer hacer destino
2,vez ver amanecer desperté contigo enredado piel mami volver ser vida corto desnúdate vez
2,tampoco venir seguir lograr quitar él plástico enredado cola explicar dar toquecito dedo animal
2,renegar nena asqueroso pelo enredado todavía trenza hermano decir bueno vo gusta dejar él semán comentario verdad
2,san lombán decir ladrón ladrona dar gana dar gana dar gana ah salir simple videito bien happyhablar lento enredadocon mirada perdiday llevar día ay dios mioestán hacer campaña sucio
2,cómo hacer q usar peluca extensión tener él enredado entiendo
2,ritual epstein pajar ninguno pagano comprometido nivel hacer sacrificio niño hacer nombre entidad unico referencia bíblico apenas dio obscuro cananeo paso cuyo dominio nisiqueír claro
2,resplandor mil sol bajo obscuro manto noche ruir ensordecedor multitud andar solo mirada prevalecer solo sonrisa iluminar estrella hermoso galaxia estrella hermoso dueño pensamiento
2,nomás uso tema obscuro noches pq si pasar miopía
2,mama cabello obscuro rojo ver mejor
2,frustrar tener hacer proceso elección paleto color alguno logotipo creer pésima color vivo vestir puro color obscuro bi balar ovskuridat
2,confiar dentista hacer resinasrestauración aislado absolutooo
2,acabar dar cuenta tanto ocupado verdad aislado solo subido foto instar año
2,decidir hablar profundidad porq necesitar sacar él sistema maldición desaparecer tratar day perder visto si hacer sentir noticia day desaparecer aislado mundo lasttwilightseriesep
2,eliane erin trist caso aislado
2,plan verdad ser navidad aislado sufrir si existir ansiedad borrado memoria ayer puente diciembre acabar clase
2,mañana terminare zeldar verdad juego encantar hacer disfrutar juego solitario gustar tener él pronto empezar clase además mucho cosa pensar hacer ahora sentir vacío pensar escuchar todo
2,teatro silencioso existencia lágrima ensair danza mientras telón alma alza solitario acto poeta errante
2,tanto i dependiente i lono solitario
2,peter hacer lobo solitario
2,viernes poner jugar solitario venir nochon
2,máquina generar pensamiento ansioso
2,coincido juangra guzmán izquierdo massa haber él criticar marginado error sergio tomás pragmático conseguir ninguno tipo resultado
2,merido tierra anarquir motero nuevo hacer municipio libertador año merideño marginado pisado derecho turista venir molestar correr avenida control supervisión
2,vicky paul salir grupo unís joder forma directo llamar él marginado otdirectoe
2,marginado serio no él
2,ay celosillir mejor si quedar soltero
2,soltero divorciado cinco hijo
2,jakajaja licha decir mandir soltero lindo histérico denisse tal granhermano
2,cierto actitud dar cuenta sigo soltero
2,civil casado soltero desaprovechado
2,neta planeta gobierno abandonado pueblo dejar sumido ignorancia nulo capacidad gestión salir inhumano condición oposición imperativo aplicar él discurso reivindicador
2,volver leer tanto viejo polémica literario encuentro palabro absurdizar dios elocuencia abandonado
2,tuiter medio abandonado
2,re preocupar leer temitar mm villaruel quedar teoría conspirativo país abandonado dios
2,madurar aprender decir q trabajo cuantar igual esforzar solo bolsillo persona estudio estudiant persona trabajar título universitario importante esforzar él vida ser abandonar
2,mañana terminare zeldar verdad juego encantar hacer disfrutar juego solitario gustar tener él pronto empezar clase además mucho cosa pensar hacer ahora sentir vacío pensar escuchar todo
2,teatro silencioso existencia lágrima ensair danza mientras telón alma alza solitario acto poeta errante
2,tanto i dependiente i lono solitario
2,peter hacer lobo solitario
2,viernes poner jugar solitario venir nochon
2,llevar teléfono incomunicado
2,diavlo archivar casi tds contacto whatsapp eliminé casi ig silencie messenger incomunicado quedé
2,qued bateer móvil ahorrarás tiempo evitarás estrés quedarte incomunicado siempre llevar cargador portátil contigo consejodeldía tipsparalavido
2,infierno celulae tiempo oseir bien apreciir mucho cosa mal incomunicado mundo
2,dio mio necesitar telefono incomunicado cada vez salgo llegar casa
2,pensar extraño significar ser creativo mantener perspectiva abierto permanecer separado desafío enfrenta resolver problema manera fácil eficaz robert greene
2,desear mejor dos separado feliz querer ir
2,hoy autobi bajar san cristóbal robar q pagar colegiatura hija receptor decir faltar mil pago k colegiaturar cual secretario contar dinero separado aún así desconfiado volví contar seguir
2,compaamigo laburo ayer bresh separado traer ambos mento chupetín acordar verlo porq siempre compro lloro literalmente momento medio abejita
2,encontrar película subtitulado acordar poder descargar separado película inglés subtítulo español
2,escribio wn q dejar enviado mes decir holaa cuanto tiempo si ctm si hubierai ido junglo año consentimiento solo desamparado podi meter cuanto tiempo hoyettir
2,hombre cayerar quedar postrado jehová sostener mano joven envejecido visto justo desamparado descendencia mendiguir pan salmo
2,último mes visto patrullero policía guayaquil totalmente desamparado
2,the holdovers buen fibra tocar alexander payne the descendants clooney magistral desamparado tantísimo profundo
2,nunca haz desamparado
2,ir hacer apartado dinero exclusivo armar equipo audio alto fidelidad
2,movistar arena recién acordar poner apartado poder crear cuenta mientras esperaba fila creandolo comprar desastre
2,art corte general mediante ley orgánico poder motivo interés nacional c sustituir iniciativo corporación local referir apartado artículo
2,pinche sistema vergaaaa personal tiendasoriana orgsorián posible sistema poder hacer apartado pinche roscar
2,papás discutir buscar tener cuidado apartado hermano año si pensar crecer deber cuidar cosa hoy discutir nuevo siento raro valor salir casa solo huir
2,ver sincero sient rechazado propuesta
2,cáncer cualquiera acción implicar traicionar valor deber ser rechazar usted cuidado futuro problema motricidad culpar sedentarismo lograr ascenso importante mostrar empeño
2,justo necesitar gracia x hacer yo sentir rechazado
2,primero sixpack rechazado
2,dio amar hombre necesitar decir frase apasionadamente amar mendigo amor amante rechazado presentar escuchar palabra arrepentimiento expíe vida rechazo
2,mañana terminare zeldar verdad juego encantar hacer disfrutar juego solitario gustar tener él pronto empezar clase además mucho cosa pensar hacer ahora sentir vacío pensar escuchar todo
2,teatro silencioso existencia lágrima ensair danza mientras telón alma alza solitario acto poeta errante
2,tanto i dependiente i lono solitario
2,peter hacer lobo solitario
2,viernes poner jugar solitario venir nochon
2,curso intensivo envolver regalo
2,somnoliento decir él despertador alexo apágate madrugar poner mal
2,últimamente sentir cansado somnoliento
2,cansado aturdido estresado desorientado somnoliento deprimido desentendido sonámbular roto rotísimo adormecido
2,manera chupar él pico weon fome somnoliento felipe avello culiao
